energy-kcal_100g,energy_100g,fat_100g,carbohydrates_100g,proteins_100g
515.4,2154.8,49.992,26.82666666666666,16.866
398.0,1665.0,15.05,62.37,3.23
125.0,523.0,0.0,32.14,0.0
24.0,100.0,0.5,5.4,0.5
400.0,1674.0,3.33,83.33,6.67
90.0,377.0,0.0,23.0,0.0
309.0,1293.0,23.64,12.73,10.91
393.0,1644.0,3.5714285714286,92.857142857143,0.0
375.0,1569.0,0.0,100.0,0.0
239.0,1000.0,3.26,47.83,2.17
120.0,502.0,1.554857147625522,32.0,0.68571428571428
0.0,0.0,0.0,0.0,0.0
466.66666666667,1953.0,16.666666666667,70.0,10.0
200.0,837.0,0.0,40.0,0.0
248.709156923076,1471.8,8.53068253968262,20.1848952941176,8.93023240555174
185.0,774.0,0.0,74.07,0.0
500.0,2092.0,25.0,60.7143,7.1429
311.6590476190476,1302.4,11.75733340962728,23.651428571428568,20.10409523809524
69.9,292.0,5.0,5.0,2.0
158.98,1041.8,3.7,22.018448275862,11.588
255.0,1067.0,13.73,21.57,8.82
297.0,1243.0,12.5,42.19,4.69
824.0,3389.0,91.6,0.0,0.0
428.57142857143,1793.0,35.714285714286,0.0,25.0
129.41176470588,541.0,5.4901960784314,12.941176470588,5.4901960784314
300.81300813008,1259.0,13.821138211382,33.333333333333,9.7560975609756
150.0,628.0,8.6,1.2,17.0
140.0,586.0,10.0,0.0,12.0
24.0,100.0,0.1,6.0,0.736
278.02,1485.4,8.346,24.078,10.43399994277954
324.0,1350.0,4.736,85.3,2.868
167.0,699.0,7.14,4.76,20.24
311.6590476190476,1302.4,11.75733340962728,23.651428571428568,20.10409523809524
45.0,188.0,0.0,11.7,0.0
800.0,3350.0,93.3,0.0,0.0
0.0,0.0,0.0,0.0,0.0
40.0,167.0,0.0,6.45,1.61
645.0,2699.0,64.232,32.6,3.432
171.0,715.0,0.0,42.86,0.0
62.146892655367,260.0,0.0,15.254237288136,0.0
645.0,2699.0,64.232,32.6,3.432
0.0,0.0,0.0,0.0,0.0
140.0,586.0,4.39,8.77,17.54
515.4,2154.8,49.992,26.82666666666666,16.866
333.33333333333,1395.0,36.666666666667,6.6666666666667,0.0
259.0,1084.0,3.7,48.15,11.11
82.0,343.0,3.2,6.6,5.7
24.3243,102.0,14.8649,16.2162,13.5135
298.0,1247.0,5.3,52.0,8.3
154.0,646.0,15.4,0.0,0.0
111.0,464.0,1.11,23.33,3.33
400.0,1670.0,3.33,86.7,3.33
0.0,0.0,0.0,0.0,0.0
336.0,1406.0,27.7,1.9,19.7
286.0,1197.0,14.29,1.79,23.21
357.14285714286,1494.0,1.7857142857143,75.0,12.5
98.0,410.0,2.23,0.0,20.54
375.0,1569.0,4.1667,83.3333,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
157.458563535912,659.0,4.0331492766491,25.0828737712038,4.53038663495311
528.0,2209.0,27.78,61.11,8.33
100.0,418.0,0.0,20.0,0.0
143.0,598.0,0.0,35.71,0.0
0.0,0.0,0.0,0.0,0.0
368.42105263158,1541.0,0.0,84.210526315789,5.2631578947368
515.4,2154.8,49.992,26.82666666666666,16.866
0.0,0.0,0.0,0.0,0.0
265.0,1110.0,4.08,51.0,8.16
67.0,280.0,0.0,17.08,0.0
167.0,697.0,0.0,36.1,0.0
515.4,2154.8,49.992,26.82666666666666,16.866
17.0,71.0,0.0,3.31,0.83
240.0,1004.0,1.5,52.5,4.4
36.0,151.0,1.07,4.27,2.14
151.16279069767,632.0,8.1395348837209,19.767441860465,1.1627906976744
339.0,1418.0,0.89,73.21,8.93
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
46.0,192.0,0.0,10.83,0.0
366.0,1531.0,12.68,57.75,2.82
233.333333333333,976.0,8.33333333333333,33.3333333333333,5.0
0.0,0.0,0.0,0.42,0.0
33.0,138.0,1.67,5.0,1.67
238.0,996.0,10.71,19.05,16.67
136.0,570.0,9.09,0.0,13.6
0.0,0.0,0.0,0.0,0.0
250.0,1046.0,0.0,55.0,10.0
64.0,268.0,3.5,6.1,1.2
263.0,1100.0,10.53,32.89,9.21
75.0,314.0,0.567999990463256,10.0,10.0
370.0,934.6,2.096,42.532,9.658
0.0,0.0,0.0,0.0,0.0
66.7,279.0,3.75,5.0,3.33
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
357.14285714286,1494.0,3.5714285714286,71.428571428571,14.285714285714
311.6590476190476,1302.4,11.75733340962728,23.651428571428568,20.10409523809524
46.0,192.0,0.0,10.83,0.83
485.0,2029.0,22.0,65.0,5.6
252.52525252525,1057.0,13.636363636364,31.818181818182,1.5151515151515
19.0,79.0,0.0,2.5,1.25
70.0,293.0,1.56,10.94,1.56
357.0,1494.0,1.79,73.21,12.5
80.0,335.0,0.89,0.0,18.75
555.55555555556,2324.0,37.037037037037,51.851851851852,7.4074074074074
1.0,4.0,0.0,0.56,0.0
400.0,1674.0,20.8,51.2,4.0
333.33333333333,1395.0,0.0,76.666666666667,6.6666666666667
203.0,849.0,13.66,10.13,11.45
297.87234042553,1246.0,0.0,72.340425531915,0.0
500.0,2092.0,25.0,65.62,6.25
366.66666666667,1534.0,0.0,76.666666666667,10.0
312.0,1305.0,0.0,75.0,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
212.96296296296,891.0,12.037037037037,17.592592592593,6.4814814814815
268.0,1120.0,5.36,50.0,5.36
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
271.0,1134.0,15.04,29.32,3.76
228.0,954.0,0.0,45.6,8.77
283.3333,1185.0,23.3333,15.0,10.0
400.0,1674.0,0.0,100.0,0.0
352.0,1473.0,5.3,64.0,8.5
316.0,1322.0,25.32,5.06,18.99
239.0,996.0,15.5,6.0,24.3
200.0,837.0,11.67,20.0,0.0
535.71428571429,2241.0,28.571428571429,60.714285714286,3.5714285714286
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
48.0,201.0,0.0,8.8,2.4
50.0,209.0,0.0,11.67,0.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
44.0,184.0,1.8,1.6,6.0
333.0,1393.0,3.33,77.78,6.67
375.0,1569.0,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0
333.0,1393.0,22.0,0.8,33.0
269.23076923077,1126.0,5.7692307692308,38.461538461538,15.384615384615
371.0,1552.0,2.42,80.65,12.9
61.4,1083.6,1.8,19.0,2.8940000023841863
375.0,1569.0,0.0,91.67,0.0
218.0,912.0,2.0,27.0,9.0
140.0,586.0,10.0,0.0,12.0
80.0,335.0,0.0,12.67,8.0
450.0,1883.0,17.5,70.0,5.0
500.0,2092.0,28.57,50.0,10.71
48.0,201.0,0.4,8.0,2.4
61.4,1083.6,1.8,19.0,2.8940000023841863
625.0,2615.0,0.0,0.0,0.0
38.0,159.0,0.0,11.54,1.28
204.0,854.0,8.16,32.65,2.04
493.0,2063.0,24.0,63.0,6.2
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
50.0,209.0,0.0,12.5,0.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
515.4,2154.8,49.992,26.82666666666666,16.866
86.0,360.0,0.0,15.05,5.38
513.0,2146.0,28.21,61.54,7.69
515.4,2154.8,49.992,26.82666666666666,16.866
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
403.0190476190476,1535.8,28.36476190476194,27.817142857142848,2.838
215.0,898.0,11.0,15.6,13.0
389.0,1628.0,4.63,77.78,7.41
48.3870967741935,202.0,0.16,9.67741935483871,0.64
21.0,88.0,0.0,2.48,1.65
425.0,1778.0,17.5,62.5,2.5
471.0,1976.0,19.0,68.3,5.6
242.42424242424,1014.0,0.0,54.545454545455,3.030303030303
261.26126126126,1093.0,17.117117117117,22.522522522523,5.4054054054054
132.0,552.0,6.25,10.66,8.46
393.0,1644.0,35.71,3.57,21.43
62.0,259.0,0.0,15.93,0.0
263.0,1100.0,2.63,50.88,8.77
645.0,2699.0,64.232,32.6,3.432
25.0,105.0,0.4,2.6,1.8
16.666666666667,70.0,0.0,3.3333333333333,0.0
515.4,2154.8,49.992,26.82666666666666,16.866
267.0,1117.0,20.0,13.33,6.67
56.0,234.0,0.0,13.8,0.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
311.6590476190476,1302.4,11.75733340962728,23.651428571428568,20.10409523809524
390.0,1630.0,4.88,80.5,9.76
286.0,1197.0,21.43,3.57,25.0
0.0,0.0,0.0,0.0,0.0
117.0,488.0,3.89,16.3,4.24
378.3784,1583.0,5.4054,81.0811,8.1081
279.32960893855,1169.0,8.3798882681564,16.759776536313,39.106145251397
21.0,88.0,0.0,3.31,0.83
2.0,8.0,0.0,0.0,0.0
58.0,243.0,0.42,12.92,0.83
320.0,1339.0,0.0,0.0,0.0
109.31174089069,457.0,3.6437246963563,14.574898785425,4.8582995951417
357.14285714286,1494.0,0.89285714285714,73.214285714286,12.5
500.0,2092.0,21.43,71.43,3.57
333.0,1393.0,0.0,88.33,0.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
357.0,1494.0,1.79,75.0,12.5
857.0,3586.0,100.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
111.11111111111,465.0,0.0,22.222222222222,0.0
594.0,2485.0,50.0,21.88,18.75
448.28,1876.0,17.24,72.41,3.45
124.0,519.0,4.2,13.4,7.6
0.0,0.0,0.0,0.0,0.0
333.0,1390.0,0.0,83.3,0.0
467.0,1954.0,16.67,66.67,6.67
800.0,3347.0,86.67,0.0,0.0
278.02,1485.4,8.346,24.078,10.43399994277954
378.0,1582.0,7.19999980926514,12.3999996185303,58.4000015258789
281.4,1179.0,26.0,0.5,12.0
333.0,1393.0,1.67,80.0,6.67
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
486.0,2033.0,20.0,74.29,5.71
379.0,1590.0,13.8,62.1,6.9
117.0,490.0,0.0,26.67,0.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
88.8,372.0,0.0,21.6,1.69
6.25,26.2,0.0,1.25,0.0
250.0,1046.0,19.74,3.95,11.84
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
118.64406779661,496.0,3.3898305084746,3.3898305084746,16.949152542373
7.0,29.0,0.0,1.32,0.44
29.0,121.0,0.0,4.71,1.18
188.741176470588,1428.6,5.72398230088496,43.549019607843,13.77884169884168
16.666666666667,70.0,0.0,3.3333333333333,0.0
133.0,556.0,10.0,3.33,3.33
263.0,1100.0,18.42,5.26,26.32
244.0,1020.0,7.56,35.3,8.4
33.0,138.0,0.0,7.23,0.93
347.0,1452.0,0.4,84.9,0.5
418.0,1749.0,29.9,34.6,0.8
257.14285714286,1076.0,2.8571428571429,48.571428571429,8.5714285714286
552.0,2310.0,32.5,60.0,5.0
71.0,297.0,1.79,1.79,16.07
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
268.0,1121.0,1.41,54.93,9.86
88.0,368.0,0.0,21.25,0.0
67.0,280.0,0.0,10.0,2.22
400.0,1674.0,30.0,6.4,20.0
535.71428571429,2241.0,35.714285714286,50.0,7.1428571428571
645.0,2699.0,64.232,32.6,3.432
714.28571428571,2989.0,78.571428571429,0.0,0.0
714.0,2987.0,78.57,0.0,0.0
214.65,898.0,3.9,11.5,66.6
536.0,2243.0,42.86,7.14,17.86
36.0,151.0,0.76,6.67,0.91
18.0,75.0,0.0,3.57,0.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
186.0,778.0,9.3,24.42,2.33
24.0,100.0,0.0,4.76,0.79
45.0,188.0,2.0,5.40000009536743,1.29999995231628
571.0,2389.0,45.71,22.86,17.14
349.0,1460.0,3.49,79.07,6.98
295.0,1230.0,13.7,40.0,2.11
1.41,5.92,0.0,0.0,0.0
438.0,1833.0,20.83,62.5,4.17
571.0,2389.0,46.43,25.0,21.43
34.0,142.0,0.0,9.01,0.0
866.66666666667,3626.0,93.333333333333,0.0,0.0
38.0,159.0,0.0,8.75,0.0
464.0,1940.0,17.9,60.7,14.3
400.0,1674.0,30.667333333333332,10.0,23.33333333333332
464.28571428571,1943.0,21.428571428571,67.857142857143,3.5714285714286
392.85714285714,1644.0,28.571428571429,0.0,28.571428571429
26.352941176471,110.0,0.0,6.8235294117647,0.023529411764706
515.4,2154.8,49.992,26.82666666666666,16.866
226.0,946.0,5.66,36.79,7.55
179.0,749.0,7.14,0.0,25.0
150.0,628.0,2.5,29.3,2.14
81.6327,342.0,4.898,8.1633,1.2245
30.0,126.0,0.0,6.78,0.85
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
46.6102,195.0,0.4237,5.9322,4.2373
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
333.33333333333,1395.0,0.0,83.333333333333,0.0
233.0,975.0,0.0,63.33,0.0
283.57183999999995,488.6,2.52,21.3433333333334,7.5567133333334
417.0,1745.0,18.75,58.33,7.4987272818182
200.0,837.0,0.4,46.6666666666667,1.00000003973643
0.0,0.0,0.0,0.0,0.0
377.0,1577.0,11.32,67.92,3.77
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
714.28571428571,2989.0,78.571428571429,0.0,0.0
500.0,2092.0,28.571428571429,57.142857142857,7.1428571428571
158.98,1041.8,3.7,22.018448275862,11.588
411.76470588235,1723.0,41.176470588235,5.8823529411765,20.588235294118
325.0,1360.0,0.0,82.5,0.0
220.0,920.0,18.0,10.0,3.90000009536743
500.0,2090.0,25.0,64.3,7.14
220.0,920.0,11.0,23.0,5.0
130.0,544.0,3.5,23.0,4.0
357.0,1494.0,5.36,67.86,14.29
0.0,0.0,0.0,0.0,0.0
357.0,1490.0,1.79,75.0,12.5
201.0,841.0,6.8,23.2,10.0
533.0,2230.0,46.67,26.67,20.0
162.16216216216,678.0,2.7027027027027,30.630630630631,4.5045045045045
525.0,2197.0,27.5,62.5,5.0
242.37774896296293,1485.2,8.491140000000001,27.861442711036,6.34
158.98,1041.8,3.7,22.018448275862,11.588
54.0,226.0,0.0,13.33,0.0
244.0,1021.0,7.09,33.86,14.96
48.0,201.0,0.0,8.8,2.4
255.81395348837,1070.0,3.4883720930233,48.837209302326,9.3023255813953
645.0,2699.0,64.232,32.6,3.432
107.0,448.0,10.71,7.14,0.0
8.0,33.0,4.0,28.0,29.0
474.0,1983.0,26.32,55.26,7.89
217.0,908.0,0.0,86.96,0.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
0.0,0.0,0.0,0.0,0.0
541.0,2264.0,29.73,62.16,5.41
515.4,2154.8,49.992,26.82666666666666,16.866
469.0,1962.0,25.0,62.5,3.12
0.0,0.0,0.0,99.74,0.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
205.35714285714,859.0,10.714285714286,16.071428571429,9.8214285714286
301.88679245283,1263.0,24.528301886792,1.8867924528302,13.207547169811
238.0,995.0,11.2,25.2,9.09
464.28571428571,1943.0,17.857142857143,64.285714285714,10.714285714286
0.0,0.0,0.0,0.0,0.0
515.4,2154.8,49.992,26.82666666666666,16.866
388.8889,1627.0,8.3333,80.5556,8.3333
357.0,1494.0,3.0,76.0,8.0
403.0190476190476,1535.8,28.36476190476194,27.817142857142848,2.838
473.68421052632,1982.0,31.578947368421,47.368421052632,5.2631578947368
0.0,0.0,0.0,2.92,0.0
639.0,2674.0,50.0,44.44,5.56
400.0,1674.0,12.0,72.0,4.0
403.0190476190476,1535.8,28.36476190476194,27.817142857142848,2.838
5.0,21.0,5.0,5.0,5.0
593.0,2481.0,46.0,21.0,21.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
571.0,2390.0,46.4,28.6,21.4
250.0,1046.0,0.0,65.0,0.0
393.0,1644.0,32.14,3.57,21.43
50.0,209.0,0.0,11.67,0.0
343.0,1435.0,0.0,60.0,22.86
57.0,238.0,0.0,14.29,0.0
561.9733333333335,2267.0,41.476,25.32,37.3
638.88888888889,2673.0,52.777777777778,38.888888888889,5.5555555555556
46.0,192.0,0.0,11.25,0.42
515.4,2154.8,49.992,26.82666666666666,16.866
268.0,1121.0,0.0,64.2,2.0
347.82608695652,1455.0,2.1739130434783,69.565217391304,13.04347826087
0.0,0.0,0.0,0.0,0.0
254.0,1060.0,11.3,30.3,8.45
371.0,1552.0,5.71,77.14,5.71
238.09523809524,996.0,13.095238095238,4.7619047619048,15.47619047619
714.0,2987.0,78.57,0.0,0.0
346.666666666667,1450.0,0.333333338300387,7.33333349227905,80.0
417.0,1745.0,16.67,69.44,2.78
347.8261,1455.0,0.0,82.6087,0.0
286.0,1197.0,11.43,41.43,5.71
126.0,527.0,6.48,12.15,4.86
265.0,1109.0,11.8000001907349,29.0,9.69999980926514
500.0,2090.0,25.0,64.3,7.14
379.0,1586.0,4.0,12.0,72.0
536.0715,2243.0,39.2857155555556,7.1428575,32.1428575
156.0,663.0,0.2,34.0,3.8
117.0,490.0,3.76,15.02,6.57
0.0,0.0,0.0,0.0,0.0
630.0,2640.0,53.7,8.67,25.3
439.0,1840.0,18.2,65.2,3.03
500.0,2092.0,25.0,66.67,4.17
382.0,1598.0,2.94,88.24,5.88
515.4,2154.8,43.736,15.079999999999998,16.866
296.0,1238.0,2.82,54.93,11.27
361.0,1510.0,24.6,22.4,6.0
0.0,0.0,0.0,0.0,0.0
21.0,88.0,0.0,2.82,2.82
311.6590476190476,1302.4,11.75733340962728,23.651428571428568,20.10409523809524
133.0,556.0,0.0,26.67,0.0
333.0,1393.0,0.0,0.0,0.0
107.0,448.0,0.0,25.0,0.0
62.0,259.0,0.1,14.3,1.1
300.0,1255.0,26.666666666667,13.333333333333,0.0
571.0,2389.0,50.0,21.43,17.86
467.0,1954.0,40.0,20.0,0.0
484.0,2025.0,19.35,67.74,6.45
397.0,1660.0,33.3,3.17,20.6
98.0,410.0,0.7,0.5,22.6
258.0,1079.0,22.58,6.45,6.45
66.0,276.0,1.64,10.66,2.46
533.0,2230.0,43.3,26.7,20.0
206.89655172414,866.0,9.1954022988506,31.034482758621,3.448275862069
48.0,201.0,0.0,14.29,0.0
375.0,1569.0,0.0,75.0,0.0
435.7085714267832,1878.4,37.60266664759318,0.6,17.43933333333334
46.511627906977,195.0,0.0,10.46511627907,2.3255813953488
185.0,774.0,0.0,74.07,0.0
166.0,695.0,10.0,5.0,15.0
270.0,1130.0,4.05,50.0,8.11
251.0,1050.0,15.0,4.80000019073486,25.0
100.0,418.0,6.0,10.285714285714,1.3142857142857
290.7170124481328,1350.2,10.19144398340248,26.24,11.298
71.0,297.0,0.0,14.29,0.0
57.0,238.0,0.0,13.93,0.0
400.0,1674.0,3.33,76.67,13.33
426.0,1780.0,15.2,63.8,6.08
393.0,1640.0,32.1,0.0,25.0
392.85714285714,1644.0,28.571428571429,0.0,35.714285714286
375.0,1569.0,0.0,100.0,0.0
115.428571428571,483.0,7.14285714285714,2.08571434020996,10.0857140677316
562.0,2351.0,46.88,25.0,21.88
240.74074074074,1007.0,11.111111111111,32.407407407407,2.7777777777778
645.0,2699.0,64.232,32.6,3.432
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
7.0,29.0,0.0,1.98,0.0
441.86046511628,1849.0,32.558139534884,4.6511627906977,30.232558139535
57.1,239.0,0.0,14.3,0.0
66.0,276.0,0.3,92.4,0.9
518.0,2167.0,25.64,67.95,3.85
86.0,360.0,14.907999999999998,48.854,11.29
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
250.0,1046.0,12.5,30.0,5.0
218.8,915.0,10.75,4.75,25.5
0.0,0.0,0.0,0.0,0.0
339.0,1418.0,16.79,57.14,3.57
70.0,293.0,1.05,12.98,2.11
393.0,1644.0,12.5,67.86,3.57
67.0,280.0,4.17,5.0,0.0
197.0,824.0,10.56,2.82,19.72
561.9733333333335,2267.0,41.476,25.32,37.3
68.5714285714286,287.0,2.85714285714286,5.71428571428571,5.14285714285714
200.455580865604,839.0,4.32801822323462,25.9681093394077,12.3006833712984
159.0,664.0,5.59,15.3,11.8
464.0,1941.0,17.86,71.43,7.14
125.0,523.0,8.3,3.1,9.1
157.0,657.0,0.0,35.71,1.43
306.0,1280.0,8.33,41.7,30.6
166.66666666667,697.0,15.0,10.0,3.3333333333333
464.0,1941.0,17.86,64.29,7.14
108.33333333333,453.0,2.5,18.333333333333,4.1666666666667
49.180327868852,206.0,0.0,12.295081967213,0.0
300.0,1255.0,23.33,20.0,0.0
500.0,2092.0,28.57,57.14,7.14
61.4,1083.6,1.8,19.0,2.8940000023841863
50.0,209.0,2.08,5.0,3.33
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
462.0,1930.0,38.5,3.85,23.1
87.0,364.0,0.0,14.0,8.0
340.91,1426.0,11.36,52.27,4.55
645.0,2699.0,64.232,32.6,3.432
0.0,0.0,0.0,0.0,0.0
605.0,2531.0,42.11,47.37,7.89
43.0,180.0,0.0,10.68,0.0
393.0,1644.0,32.14,0.0,25.0
692.30769230769,2897.0,76.923076923077,0.0,0.0
378.298498498498,1441.6,8.06666,44.2069562165634,6.7258095238096
61.4,1083.6,1.8,19.0,2.8940000023841863
60.0,251.0,0.0,13.1,2.38
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
19.0,79.0,0.0,4.58,0.0
0.46082949308756,2.0,0.0,0.0,0.0
5.6441371525328,24.0,8.4662057287992,52.208268660928,7.055171440666
515.4,2154.8,49.992,26.82666666666666,16.866
66.0,276.0,2.2,8.4,2.4
326.0,1364.0,13.95,44.19,6.98
386.0,1615.0,1.7,14.0,72.0
41.0,172.0,0.0,9.46,1.35
286.0,1197.0,10.0,42.86,5.71
133.33333333333,558.0,10.0,3.3333333333333,3.3333333333333
215.0,902.0,13.8,4.62,16.9
143.0,598.0,8.33,3.57,16.7
278.02,1485.4,8.346,24.078,10.43399994277954
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
286.0,1197.0,0.0,80.95,0.0
467.0,1954.0,16.67,66.67,10.0
214.0,896.0,3.57,42.9,3.57
71.0,297.0,1.04,12.08,3.33
364.0,1523.0,6.82,72.73,9.09
96.74857142857142,404.6,25.54,64.29,38.24
611.0,2560.0,47.2,44.4,5.56
61.4,1083.6,1.8,19.0,2.8940000023841863
316.816,1166.4,13.44,15.672,8.082
28.0,117.0,0.0,7.61,0.0
571.0,2389.0,35.71,57.14,7.14
200.0,837.0,8.3333333333333,13.333333333333,16.666666666667
70.0,293.0,1.6,18.0,6.4
350.0,1464.0,6.0,73.0,5.0
278.02,1485.4,8.346,24.078,10.43399994277954
452.0,1891.0,14.29,66.67,11.9
700.0,2929.0,70.0,13.33,10.0
645.0,2699.0,64.232,32.6,3.432
512.0,2142.0,30.23,62.79,4.65
800.0,3347.0,93.33,0.0,0.0
500.0,2092.0,25.0,67.5,5.0
645.0,2699.0,64.232,32.6,3.432
29.0,121.0,0.0,5.88,1.18
400.0,1674.0,12.0,72.0,4.0
594.0,2485.0,53.12,21.88,21.88
484.0,2025.0,22.58,61.29,6.45
64.0,268.0,0.0,15.71,1.43
97.3,407.0,2.21,6.37,12.8
383.0,1602.0,19.15,46.81,2.13
0.0,0.0,0.0,0.0,0.0
58.8,246.0,0.0,5.88,8.24
333.0,1393.0,9.09,48.48,12.12
80.0,335.0,5.36,6.25,1.79
0.0,0.0,0.0,3.57,0.0
311.0,1300.0,1.11,64.4,6.67
161.0,674.0,9.68,8.06,8.06
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
645.0,2699.0,64.232,32.6,3.432
53.0,222.0,0.0,13.27,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
42.0,176.0,1.04,7.92,0.42
515.4,2154.8,49.992,26.82666666666666,16.866
33.0,138.0,0.0,6.56,1.64
467.0,1954.0,16.67,66.67,6.67
364.0,1523.0,27.27,0.0,22.73
366.0,1531.0,6.19999980926514,60.5,12.3000001907349
515.4,2154.8,49.992,26.82666666666666,16.866
400.0,1674.0,3.33,76.67,13.33
366.66666666667,1534.0,5.0,76.666666666667,6.6666666666667
32.0,134.0,0.0,9.0,0.0
357.0,1494.0,1.79,80.36,5.36
250.0,1046.0,19.64,0.0,16.96
470.58823529412,1969.0,17.647058823529,70.588235294118,5.8823529411765
124.0,519.0,5.2,10.0,12.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
80.0,335.0,7.0,0.0,6.0
42.0,176.0,1.67,6.67,0.0
83.0,347.0,0.0,20.0,0.0
561.9733333333335,2267.0,41.476,25.32,37.3
253.0,1059.0,17.0,0.5,23.0
68.3823529411765,286.0,1.65441176470588,8.89705910402186,2.42647055317374
0.0,0.0,0.0,0.0,0.0
114.0,475.0,8.64,4.55,5.45
413.0,1728.0,17.39,65.22,6.52
467.0,1954.0,16.67,66.67,10.0
164.70588235294,689.0,7.0588235294118,0.0,23.529411764706
116.0,485.0,4.03,7.05,12.3
561.9733333333335,2267.0,41.476,25.32,37.3
449.0,1879.0,18.0,58.0,2.6
110.0,460.0,0.0,24.0,1.0
146.0,611.0,5.49,13.41,8.54
362.0,1515.0,19.9,42.3,2.8
50.0,209.0,0.0,12.5,0.0
50.0,209.0,0.0,12.08,0.83
90.0,377.0,0.0,23.0,0.0
525.0,2197.0,40.0,30.0,17.5
63.0,264.0,0.0,15.08,0.0
375.0,1569.0,2.5,90.0,0.0
0.0,0.0,0.0,0.0,0.0
72.0,301.0,0.2,10.0,2.9
231.0,967.0,1.92,46.15,7.69
250.0,1046.0,3.5714285714286,50.0,10.714285714286
50.0,209.0,0.0,10.0,0.0
53.0,222.0,0.0,14.16,0.0
278.02,1485.4,8.346,24.078,10.43399994277954
292.0,1222.0,13.27,33.63,7.96
214.28571428571,897.0,16.071428571429,14.285714285714,3.5714285714286
298.0,1247.0,24.56,5.26,14.91
429.0,1795.0,42.86,7.14,7.14
17.0,71.0,0.0,3.33,0.0
433.0,1812.0,11.67,76.67,6.67
400.0,1674.0,3.33,90.0,6.67
316.816,1166.4,13.44,15.672,8.082
405.0,1695.0,19.05,47.62,19.05
23.0,96.0,14.0,27.112,5.0
39.4,165.0,0.0,10.1,0.0
100.0,418.0,0.0,0.0,0.0
234.0,979.0,20.0,11.0,2.59999990463257
0.0,0.0,0.0,0.0,0.0
450.0,1883.0,9.1,74.3,14.0
38.0,159.0,0.0,9.17,0.42
112.0,469.0,3.51,14.0,5.21
350.0,1464.0,10.0,65.0,5.0
100.0,418.0,0.0,29.0,2.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
208.6,1137.4,16.3197647058824,41.178,3.3484705882353
250.0,1046.0,0.0,60.0,0.0
389.0,1628.0,0.0,100.0,0.0
400.0,1674.0,7.5,80.0,0.0
70.0,293.0,0.0,17.0,0.0
399.0,1669.0,22.1,38.5,9.2
85.0,356.0,2.56,10.68,5.56
129.0,540.0,4.9,16.3,4.4
436.0,1824.0,24.0,72.0,7.19999980926514
500.0,2092.0,28.571428571429,71.428571428571,5.7142857142857
367.0,1536.0,33.33,10.0,3.33
406.0,1699.0,15.62,59.38,6.25
100.0,418.0,0.0,26.0,0.0
357.0,1494.0,1.79,78.57,10.71
258.42696629213,1081.0,16.85393258427,13.483146067416,11.23595505618
218.0,912.0,19.8999996185303,1.39999997615814,7.90000009536743
56.0,234.0,0.5,11.0,0.5
2.0,8.0,0.0,0.4,0.0
77.72,325.4,17.0,28.0,0.0
82.0,343.0,5.31,6.12,2.86
113.0,473.0,8.06,6.45,1.61
